	artist	fans	rank	2015_shows	2014_shows	2013_shows	2012_shows	2011_shows	miles	all_shows	familiarity	hotttnesss	bon_2015	ult_2015	sxs_2015	coa_2015	han_2015	sas_2015	gba_2015	acl_2015	noi_2015	bea_2015	reggae	latin	classical	country	jazz	punk	electro house	pop	r&b	hip hop	rock	world	metal	blues	folk	bon_counts	ult_counts	acl_counts	han_counts	gba_counts	sas_counts	coa_counts	sxs_counts	bea_counts	noi_counts	genre_pick
/artists/1167694-shakey-graves	Shakey Graves	27067.0	3501.0	123.0	109.0	103.0	45.0	14.0	181679.0	372.0	0.53077	0.634118	1	0	0	0	0	1	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	1	0	1	0	2	0	0	0
/artists/489678-pink-mountaintops	Pink Mountaintops	11155.0	7163.0	0.0	56.0	10.0	15.0	23.0	154995.0	181.0	0.432731	0.491753	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.285714285714	0.0	0.0	0.0	0.285714285714	0	0	0	0	0	1	0	0	0	0	7
/artists/1163592-thao	Thao	14024.0	6024.0	1.0	0.0	12.0	5.0	21.0	82077.0	65.0	0.478051	0.550676	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	1	0
/artists/3120231-foster-the-people	Foster the People	723406.0	39.0	21.0	90.0	6.0	87.0	192.0	386694.0	404.0	0.630405	0.792246	0	0	0	0	1	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.272727272727	0.545454545455	0.0	0.0	0.181818181818	0.0	0.0	0.0	0.0	1	0	2	0	1	1	2	1	1	0	7
/artists/6203924-haerts	HAERTS	25624.0	3686.0	9.0	41.0	39.0	3.0	0.0	53909.0	92.0	0.51538	0.60715	0	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0	1	0	0	1	0	0	7
/artists/567175-funkagenda	Funkagenda	13733.0	6117.0	10.0	40.0	21.0	38.0	62.0	572838.0	271.0	0.539462	0.538677	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2	0	0	0	0	0	0	0	0	6
/artists/5120858-giraffage	Giraffage	22205.0	4170.0	81.0	65.0	76.0	33.0	0.0	229010.0	222.0	0.533116	0.591224	0	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	6
/artists/135528-sparks	Sparks	30762.0	3142.0	24.0	3.0	42.0	19.0	9.0	159062.0	179.0	0.664822	0.579587	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0833333333333	0.0	0.0	0.0	0.583333333333	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1	0	0	0	10
/artists/3447261-eagulls	Eagulls	8122.0	9039.0	21.0	94.0	14.0	27.0	37.0	95184.0	204.0	0.488211	0.588182	0	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	11
/artists/654057-aer	AER	35348.0	2810.0	60.0	112.0	30.0	69.0	1.0	132616.0	270.0	0.516916	0.588624	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	2	1	0	7
/artists/2785766-jamie-xx	Jamie xx	80638.0	1327.0	81.0	35.0	27.0	13.0	47.0	373928.0	238.0	0.504465	0.718924	1	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1	0	0	0	9
/artists/480448-chevelle	Chevelle	145194.0	694.0	31.0	95.0	26.0	101.0	51.0	552553.0	1199.0	0.696346	0.62908	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333333333	0.166666666667	0.333333333333	0.0	0.416666666667	0.0	0.0	0	0	0	0	0	0	0	0	1	0	12
/artists/528367-black-mountain	Black Mountain	31917.0	3052.0	20.0	0.0	19.0	16.0	31.0	295960.0	341.0	0.6091	0.590494	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	0	10
/artists/567464-steve-aoki	Steve Aoki	179141.0	537.0	132.0	129.0	140.0	168.0	208.0	1771906.0	1034.0	0.707035	0.829055	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	3	0	1	0	1	0	0	0	0	6
/artists/424921-melissa-etheridge	Melissa Etheridge	61113.0	1754.0	85.0	68.0	28.0	81.0	42.0	419348.0	525.0	0.657263	0.588883	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.307692307692	0.0	0.0	0.307692307692	0.0	0.0	0.0	0.384615384615	0	0	0	0	0	0	0	1	0	0	14
/artists/291304-randy-newman	Randy Newman	82275.0	1289.0	25.0	14.0	11.0	28.0	45.0	203453.0	195.0	0.674439	0.589015	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333333333	0.0	0.0	0.416666666667	0.0	0.0	0.0	0.5	0	0	1	1	0	0	0	0	0	0	14
/artists/4375848-3ballmty	3BallMTY	11047.0	7217.0	3.0	25.0	7.0	11.0	4.0	30879.0	48.0	0.387217	0.547578	0	0	0	0	0	0	0	0	0	0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1	0	0	0	1
/artists/3735966-yellow-claw	Yellow Claw	29664.0	3252.0	78.0	51.0	19.0	19.0	4.0	233397.0	164.0	0.532494	0.801614	0	1	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	6
/artists/1447663-yuck	Yuck	56125.0	1896.0	10.0	52.0	31.0	23.0	154.0	215866.0	329.0	0.50744	0.584113	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.5	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1	1	0	0	7
/artists/108359-black-keys	The Black Keys	833261.0	30.0	10.0	71.0	26.0	117.0	45.0	648522.0	654.0	0.780187	0.734645	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.375	0.0	2	0	2	2	0	0	2	1	1	0	10
/artists/355080-xv	XV	23643.0	3935.0	0.0	4.0	1.0	20.0	26.0	31992.0	70.0	0.467088	0.550737	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1	0	0	9
/artists/297809-pixies	Pixies	385194.0	160.0	37.0	90.0	40.0	0.0	42.0	559160.0	832.0	0.801968	0.640275	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	10
/artists/4469688-foxygen	Foxygen	48128.0	2169.0	48.0	51.0	75.0	30.0	5.0	104639.0	209.0	0.555087	0.610015	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0	0	1	0	0	0	1	1	0	0	7
/artists/973671-kode9	Kode9	10459.0	7515.0	12.0	48.0	22.0	53.0	42.0	413069.0	297.0	0.561725	0.531202	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1	0	0	0	9
/artists/520117-arctic-monkeys	Arctic Monkeys	762179.0	35.0	0.0	86.0	88.0	64.0	92.0	584189.0	786.0	0.796345	0.825495	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1	0	1	0	0	1	1	0	0	0	10
/artists/70768-bad-religion	Bad Religion	129489.0	787.0	64.0	59.0	86.0	14.0	61.0	1233371.0	1753.0	0.759123	0.655837	0	0	0	1	0	0	0	0	0	0	0.125	0.0	0.0	0.0	0.0	0.75	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	5
/artists/592351-voxhaul-broadcast	Voxhaul Broadcast	10981.0	7258.0	0.0	0.0	0.0	20.0	88.0	74984.0	213.0	0.377817	0.482794	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0	2	0	1	11
/artists/3006321-gzagenius	GZA/Genius	25838.0	3658.0	21.0	19.0	19.0	83.0	28.0	304630.0	286.0	0.667014	0.612203	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0	0	0	0	0	0	0	9
/artists/292122-little-barrie	Little Barrie	8563.0	8682.0	13.0	35.0	15.0	46.0	37.0	174782.0	187.0	0.477328	0.557497	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1	0	0	10
/artists/1536277-duck-sauce	Duck Sauce	168238.0	581.0	0.0	5.0	3.0	10.0	13.0	74857.0	32.0	0.559895	0.739754	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1	0	2	0	0	0	6
/artists/385292-yo-gotti	Yo Gotti	84217.0	1263.0	23.0	25.0	55.0	37.0	15.0	93507.0	176.0	0.702928	0.629732	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.142857142857	0.0	0.857142857143	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	1	0	9
/artists/376567-people-under-the-stairs	People Under the Stairs	46007.0	2257.0	22.0	46.0	11.0	33.0	44.0	189887.0	231.0	0.519356	0.596193	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.285714285714	0.0	0.142857142857	0.0	0.0	0.571428571429	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	9
/artists/94437-patti-smith	Patti Smith	101052.0	1025.0	71.0	32.0	74.0	83.0	57.0	1106342.0	1281.0	0.74261	0.651521	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.0	0.375	0.0	0.125	0.0	0.125	0	0	0	0	0	0	0	0	1	0	5
/artists/259924-gregg-allman	Gregg Allman	21789.0	4246.0	72.0	34.0	46.0	23.0	51.0	203549.0	313.0	0.605212	0.573743	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0	0.444444444444	0.0	1	0	0	0	0	0	0	0	1	0	10
/artists/623623-adventure-club	Adventure Club	74660.0	1427.0	84.0	114.0	100.0	89.0	5.0	410806.0	385.0	0.569008	0.785752	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0	1	0	0	0	0	1	0	0	0	6
/artists/273171-dodos	The Dodos	80538.0	1323.0	72.0	43.0	81.0	28.0	108.0	430806.0	608.0	0.603647	0.602768	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.142857142857	0.0	0.0	0.0	0.357142857143	1	0	0	0	0	1	0	1	0	2	7
/artists/222092-flunk	Flunk	22712.0	4083.0	0.0	1.0	17.0	1.0	6.0	37827.0	27.0	0.4965	0.574676	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1	0	0	4
/artists/489208-billy-bragg	Billy Bragg	53665.0	1977.0	19.0	35.0	87.0	72.0	46.0	630604.0	710.0	0.694709	0.610375	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.666666666667	0	0	0	0	0	0	0	1	0	0	14
/artists/79869-steve-winwood	Steve Winwood	69977.0	1536.0	14.0	51.0	38.0	36.0	15.0	307879.0	411.0	0.665995	0.609297	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0666666666667	0.266666666667	0	0	0	1	0	0	0	0	0	0	10
/artists/419152-royksopp	Röyksopp	230706.0	388.0	12.0	22.0	3.0	19.0	19.0	242038.0	175.0	0.722355	0.832581	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.25	0.0	0.625	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	6
/artists/384599-salem	Salem	19606.0	4611.0	0.0	3.0	4.0	6.0	33.0	128013.0	88.0	0.526455	0.592889	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1	0	0	6
/artists/1989196-oh-mercy	Oh Mercy	11179.0	7147.0	5.0	1.0	28.0	27.0	34.0	160687.0	137.0	0.481467	0.54239	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1	0	0	10
/artists/585392-cate-le-bon	Cate Le Bon	10638.0	7425.0	1.0	89.0	25.0	53.0	41.0	148899.0	280.0	0.519871	0.514067	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	1	0	1	14
/artists/282026-erick-morillo	Erick Morillo	12433.0	6597.0	37.0	27.0	24.0	36.0	18.0	533562.0	240.0	0.620901	0.591125	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1	0	0	0	0	1	0	0	0	6
/artists/845119-2-bears	The 2 Bears	27150.0	3486.0	17.0	35.0	16.0	39.0	21.0	127742.0	135.0	0.513208	0.570588	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1	0	0	0	0	1	0	0	0	0
/artists/244378-one-night-only	One Night Only	26197.0	3599.0	4.0	0.0	0.0	5.0	10.0	73572.0	159.0	0.550164	0.520195	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1	0	0	10
/artists/599411-anthony-green	Anthony Green	26638.0	3540.0	9.0	11.0	38.0	45.0	10.0	68769.0	149.0	0.582095	0.564007	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.142857142857	0.0	0.0	0.142857142857	0.0	0.285714285714	0.0	0.0	0	0	0	0	0	0	1	0	0	0	5
/artists/4509443-ema	EMA	27625.0	3429.0	1.0	44.0	1.0	39.0	84.0	148189.0	170.0	0.512575	0.57802	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	1	0	0	7
/artists/3013276-gayngs	Gayngs	17372.0	5107.0	0.0	0.0	0.0	0.0	13.0	9081.0	25.0	0.48922	0.518301	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0	0	1	1	0	0	0	6
/artists/241373-someone-still-loves-you-boris-yeltsin	Someone Still Loves You Boris Yeltsin	26307.0	3589.0	15.0	19.0	32.0	13.0	66.0	161073.0	361.0	0.544266	0.562142	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.2	0.0	0.0	0.0	0.3	0	0	0	0	0	0	0	1	0	0	7
/artists/153795-infected-mushroom	Infected Mushroom	69523.0	1546.0	63.0	54.0	54.0	34.0	95.0	1100540.0	496.0	0.668949	0.660246	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1	0	0	0	0	2	0	0	0	6
/artists/268664-lupe-fiasco	Lupe Fiasco	478273.0	113.0	19.0	2.0	43.0	26.0	77.0	451212.0	399.0	0.773868	0.601551	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	9
/artists/3057951-ana-tijoux	Ana Tijoux	29974.0	3217.0	20.0	19.0	4.0	34.0	23.0	163345.0	122.0	0.532534	0.604748	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0	0	1	0	0	0	0	0	0	0	10
/artists/162513-zoe	ZOÉ	42683.0	2403.0	17.0	40.0	16.0	28.0	80.0	369779.0	256.0	0.548757	0.609038	0	0	0	0	0	0	0	0	0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0	0	1	0	0	0	1	0	0	0	1
/artists/591126-miami-horror	Miami Horror	68502.0	1568.0	30.0	17.0	15.0	12.0	74.0	352872.0	185.0	0.615467	0.633008	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.666666666667	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1	0	0	1	0	0	6
/artists/274516-st-vincent	St. Vincent	167150.0	588.0	68.0	147.0	49.0	85.0	57.0	660343.0	706.0	0.712521	0.633519	0	0	0	1	0	1	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.333333333333	2	0	1	0	0	1	1	0	0	0	7
/artists/21872-cheap-trick	Cheap Trick	160091.0	616.0	83.0	65.0	67.0	62.0	74.0	830249.0	979.0	0.747713	0.608215	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.7	0.0	0.1	0.0	0.1	0	0	0	0	0	0	0	1	0	0	10
/artists/1717114-ryan-hemsworth	Ryan Hemsworth	17894.0	4982.0	26.0	65.0	87.0	7.0	0.0	202798.0	185.0	0.53662	0.703751	0	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	1	0	1	0	0	7
/artists/34817-noisia	Noisia	54955.0	1932.0	47.0	49.0	49.0	22.0	10.0	410733.0	213.0	0.578114	0.538089	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1	0	0	0	8
/artists/361015-fanfarlo	Fanfarlo	66420.0	1623.0	0.0	43.0	9.0	62.0	13.0	216452.0	357.0	0.51695	0.612688	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.142857142857	0.0	0.0	0.0	0.428571428571	1	0	0	0	0	0	1	1	0	0	7
/artists/64023-kaskade	Kaskade	210532.0	435.0	93.0	82.0	96.0	85.0	92.0	1020575.0	614.0	0.717777	0.78982	0	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	4	1	0	0	0	2	0	0	0	6
/artists/632766-little-red	Little Red	26110.0	3616.0	3.0	4.0	0.0	1.0	41.0	196123.0	111.0	0.457441	0.539674	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1	0	0	10
/artists/3114991-frazey-ford	Frazey Ford	13786.0	6103.0	31.0	16.0	0.0	2.0	15.0	73498.0	82.0	0.490807	0.574619	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1	0	0	0
/artists/267727-nick-cave-and-the-bad-seeds	Nick Cave and the Bad Seeds	154907.0	644.0	0.0	29.0	90.0	0.0	0.0	467432.0	413.0	0.711359	0.718869	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	0	10
/artists/371674-estelle	Estelle	193546.0	489.0	9.0	15.0	8.0	44.0	4.0	279845.0	230.0	0.64119	0.727016	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.5	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1	0	0	7
/artists/3803451-nicky-romero	Nicky Romero	98178.0	1062.0	90.0	39.0	73.0	52.0	15.0	581849.0	258.0	0.613355	0.711626	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2	0	0	0	0	1	0	0	0	6
/artists/525418-m83	M83	488447.0	105.0	0.0	0.0	2.0	153.0	29.0	377255.0	368.0	0.751279	0.729481	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.142857142857	0.714285714286	0.0	0.0	0.142857142857	0.0	0.0	0.0	0.0	0	1	1	0	0	0	1	0	0	0	7
/artists/424396-three-days-grace	Three Days Grace	328498.0	216.0	96.0	36.0	91.0	37.0	100.0	335607.0	658.0	0.744259	0.761832	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.1	0.4	0.0	0.3	0.0	0.0	0	0	0	0	0	0	0	0	1	0	10
/artists/552801-faithless	Faithless	142460.0	713.0	27.0	1.0	6.0	4.0	27.0	362563.0	437.0	0.709491	0.786705	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.166666666667	0.0	0.833333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	6
/artists/242523-cathedrals	CATHEDRALS	9432.0	8113.0	18.0	10.0	0.0	0.0	0.0	28846.0	28.0	0.511907	0.594016	0	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	3
/artists/2313347-kid-cudi	Kid Cudi	708642.0	41.0	5.0	14.0	36.0	9.0	54.0	263500.0	274.0	0.762582	0.676716	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.75	0.0	0.0	0.0	0.0	0.0	1	0	0	0	1	1	1	1	0	0	9
/artists/2366682-dent-may	Dent May	8432.0	8790.0	10.0	27.0	74.0	80.0	21.0	151224.0	304.0	0.417765	0.519481	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1	0	0	0
/artists/111256-boxer-rebellion	The Boxer Rebellion	61774.0	1733.0	0.0	54.0	51.0	28.0	80.0	210935.0	377.0	0.555165	0.57796	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0	0	1	0	0	0	0	2	0	0	10
/artists/5242263-gorgon-city	Gorgon City	50461.0	2088.0	86.0	91.0	34.0	3.0	0.0	262722.0	202.0	0.574175	0.831799	0	0	0	1	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1	1	0	0	9
/artists/579055-trombone-shorty-and-orleans-avenue	Trombone Shorty & Orleans Avenue	12826.0	6446.0	110.0	121.0	96.0	99.0	149.0	665661.0	762.0	0.543924	0.556319	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	1	0	2	2	0	0	0	0	0	0	13
/artists/468146-red-hot-chili-peppers	Red Hot Chili Peppers	1033804.0	10.0	0.0	9.0	29.0	99.0	50.0	1091709.0	1329.0	0.836119	0.713601	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.272727272727	0.0909090909091	0.454545454545	0.0	0.181818181818	0.0	0.0	1	0	1	1	0	0	1	0	0	0	10
/artists/592267-fleet-foxes	Fleet Foxes	375469.0	167.0	0.0	0.0	0.0	14.0	110.0	243532.0	304.0	0.719343	0.621213	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.454545454545	0.0	0.0	0.181818181818	0.0	0.0	0.0	0.363636363636	0	0	1	0	0	0	0	0	0	0	7
/artists/180083-john-hiatt	John Hiatt	41629.0	2445.0	34.0	72.0	39.0	90.0	100.0	402225.0	583.0	0.647645	0.581561	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.133333333333	0.0	0.0666666666667	0.0	0.0666666666667	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.4	0	0	0	0	0	0	0	0	1	0	14
