	bon_2015	ult_2015	sxs_2015	coa_2015	han_2015	sas_2015	gba_2015	acl_2015	noi_2015	bea_2015	artist	fans
/artists/37109-black	0	0	0	0	0	0	0	0	0	0	Black	20676.0
/artists/203876-alison-krauss	0	0	0	0	0	0	0	0	0	0	Alison Krauss	88630.0
/artists/4673933-frank-ocean	0	0	0	0	0	0	0	0	0	0	Frank Ocean	378184.0
/artists/258548-colbie-caillat	0	0	0	0	0	0	0	0	0	0	Colbie Caillat	332578.0
/artists/8350148-ryn-weaver	1	0	0	1	0	0	0	1	0	0	Ryn Weaver	14781.0
/artists/3894886-maceo-plex	0	0	0	0	0	0	0	0	0	0	Maceo Plex	23335.0
/artists/862838-atoms-for-peace	0	0	0	0	0	0	0	0	0	0	Atoms For Peace	46779.0
/artists/196553-seasick-steve	0	0	0	0	0	0	0	0	0	0	Seasick Steve	46076.0
/artists/419992-slow-club	0	0	0	0	0	0	0	0	0	0	Slow Club	49869.0
/artists/537844-robyn	0	0	0	0	0	0	0	0	0	0	Robyn	243277.0
/artists/3662736-love-inks	0	0	0	0	0	0	0	0	0	0	Love Inks	7213.0
/artists/434538-new-order	0	0	0	0	0	0	0	0	0	0	New Order	235964.0
/artists/413387-quilt	0	0	0	0	0	1	0	0	0	0	Quilt	8659.0
/artists/565974-laura-marling	0	0	0	0	0	0	0	0	0	0	Laura Marling	128822.0
/artists/459465-elliott-brood	0	0	0	0	0	0	0	0	0	0	Elliott Brood	8893.0
/artists/387759-antlers	0	0	0	0	0	0	0	0	0	0	The Antlers	111031.0
/artists/315347-eric-prydz	0	0	0	0	0	0	0	0	0	0	Eric Prydz	151726.0
/artists/4294851-kurt-vile	0	0	0	0	0	0	0	1	0	0	Kurt Vile	88859.0
/artists/132348-john-fogerty	0	0	0	0	0	0	0	0	0	0	John Fogerty	48124.0
/artists/4774213-iggy-azalea	0	0	0	0	0	0	0	0	0	0	Iggy Azalea	237182.0
/artists/393244-silversun-pickups	0	0	0	0	0	0	0	0	0	0	Silversun Pickups	199402.0
/artists/3976856-years-and-years	0	0	0	0	0	0	0	1	0	0	Years & Years	53855.0
/artists/111365-jack-johnson	0	0	0	0	0	0	0	0	0	0	Jack Johnson	616309.0
/artists/424591-chikita-violenta	0	0	0	0	0	0	0	0	0	0	Chikita Violenta	10960.0
/artists/4744-dillinger-escape-plan	0	0	0	0	0	0	0	0	0	0	The Dillinger Escape Plan	39270.0
/artists/1948387-lydia	0	0	1	0	0	0	0	0	0	0	Lydia	22092.0
/artists/183162-buddy-guy	0	0	0	0	0	0	0	0	0	1	Buddy Guy	62257.0
/artists/5040313-wildcat-wildcat	0	0	0	0	0	0	0	0	0	0	Wildcat Wildcat	11431.0
/artists/61270-eric-church	0	0	0	0	0	0	0	0	0	0	Eric Church	174431.0
/artists/388350-moving-units	0	0	0	0	0	0	0	0	0	0	Moving Units	11629.0
/artists/4030766-icona-pop	0	0	0	0	0	0	0	0	0	0	Icona Pop	223024.0
/artists/322017-tim-armstrong	0	0	0	0	0	0	0	0	0	0	Tim Armstrong	10092.0
/artists/366084-real-tuesday-weld	0	0	0	0	0	0	0	0	0	0	The Real Tuesday Weld	21040.0
/artists/235557-say-anything	0	0	0	0	0	0	0	0	0	0	Say Anything	93799.0
/artists/396628-apparat	0	0	0	0	0	0	0	0	0	0	Apparat	62334.0
/artists/214684-tenacious-d	0	0	0	0	0	0	0	0	0	0	Tenacious D	198423.0
/artists/192555-tegan-and-sara	0	0	0	0	0	0	0	0	0	0	Tegan and Sara	267293.0
/artists/5313478-ms-mr	0	0	0	0	0	0	0	0	0	1	MS MR	96449.0
/artists/182957-godspeed-you-black-emperor	0	0	0	0	0	0	0	0	0	0	Godspeed You! Black Emperor	53329.0
/artists/397506-kirk-whalum	0	0	0	0	0	0	0	0	0	0	Kirk Whalum	9820.0
/artists/2422131-esben-and-the-witch	0	0	0	0	0	0	0	0	0	0	Esben and the Witch	10248.0
/artists/370668-my-brightest-diamond	0	0	0	0	0	0	0	0	0	0	My Brightest Diamond	32384.0
/artists/3741276-james-bay	0	0	1	0	0	0	0	0	0	0	James Bay	69701.0
/artists/156175-morgan-page	0	0	0	0	0	0	0	0	0	0	Morgan Page	49508.0
/artists/3275601-damian-jr-gong-marley	0	0	0	0	1	0	0	0	0	0	Damian 'Jr Gong' Marley	123512.0
/artists/60311-thermals	0	0	0	0	0	0	0	0	0	0	The Thermals	35784.0
/artists/542722-jeff-beck	0	0	0	0	0	0	0	0	0	0	Jeff Beck	74866.0
/artists/249597-bruce-hornsby	0	0	0	0	0	0	0	0	0	0	Bruce Hornsby	33347.0
/artists/569193-bear-hands	0	0	0	0	0	0	0	0	0	0	Bear Hands	34258.0
/artists/1528099-carnage	0	0	0	0	0	0	0	0	0	0	Carnage	29794.0
/artists/137427-animal-collective	0	0	0	0	0	0	0	0	0	0	Animal Collective	213028.0
/artists/276806-hold-steady	0	0	0	0	0	0	0	0	0	0	The Hold Steady	60414.0
/artists/2496216-class-actress	0	0	0	0	0	0	0	0	0	0	Class Actress	25604.0
/artists/2981826-shabazz-palaces	1	0	0	0	0	0	0	0	0	0	Shabazz Palaces	31325.0
/artists/3617-radio-dept	0	0	0	0	0	0	0	0	0	0	The Radio Dept.	60417.0
/artists/7122214-panama-wedding	0	0	0	0	0	0	0	0	0	0	Panama Wedding	11937.0
/artists/2353203-other-lives	0	0	0	0	0	0	0	0	0	0	Other Lives	45911.0
/artists/934621-hanni-el-khatib	0	0	0	0	0	0	0	0	0	0	Hanni El Khatib	22900.0
/artists/295204-bootsy-collins	0	0	0	0	0	0	0	0	0	1	Bootsy Collins	21185.0
/artists/417850-little-ones	0	0	0	0	0	0	0	0	0	0	The Little Ones	21470.0
/artists/413459-steps	0	0	0	0	0	0	0	0	0	0	Steps	25487.0
/artists/1947653-soul-clap	0	0	0	0	0	0	0	0	0	0	Soul Clap	10892.0
/artists/141858-devil-makes-three	0	0	0	0	0	0	0	0	0	0	The Devil Makes Three	23223.0
/artists/412964-quantic	0	0	1	0	0	0	0	0	0	0	Quantic	40154.0
/artists/514996-lori-meyers	0	0	0	0	0	0	0	0	0	0	Lori Meyers	7790.0
/artists/2879321-motopony	0	0	0	0	0	0	0	0	0	0	Motopony	19292.0
/artists/4135811-zz-ward	0	0	0	0	0	0	0	0	0	0	ZZ Ward	27528.0
/artists/99412-peace	0	0	0	0	0	0	0	0	0	0	Peace	34632.0
/artists/142639-michael-mcdonald	0	0	0	0	0	0	0	0	0	0	Michael McDonald	37751.0
/artists/727530-tinie-tempah	0	0	0	0	0	0	0	0	0	0	Tinie Tempah	277570.0
/artists/5857949-ruby-velle-and-the-soulphonics	0	0	0	0	0	0	0	0	0	0	Ruby Velle & the Soulphonics	15055.0
/artists/132580-swans	0	0	0	1	0	0	0	0	0	0	Swans	36542.0
/artists/1071095-bomba-estereo	0	0	1	0	0	0	0	0	0	0	Bomba Estéreo	18938.0
/artists/13606-steve-angello	0	0	0	0	0	0	0	0	0	0	Steve Angello	85331.0
/artists/207026-mew	0	0	0	0	0	0	0	0	0	0	Mew	61208.0
/artists/514278-zac-brown-band	0	0	0	0	1	0	0	0	0	0	Zac Brown Band	275929.0
/artists/259095-scuba	0	0	0	0	0	0	0	0	0	0	Scuba	20503.0
/artists/220274-chemical-brothers	0	0	0	0	0	0	0	0	0	0	Chemical Brothers	327292.0
/artists/2512-zombies	0	0	0	0	0	0	0	0	0	0	The Zombies	88659.0
/artists/534393-first-aid-kit	0	0	0	0	0	0	0	0	0	0	First Aid Kit	139186.0
/artists/3050976-benjamin-francis-leftwich	0	0	0	0	0	0	0	0	0	0	Benjamin Francis Leftwich	76913.0
/artists/2561-little-dragon	0	0	0	0	0	1	1	0	0	0	Little Dragon	183492.0
/artists/213059-paul-simon	0	0	0	0	0	0	0	0	0	0	Paul Simon	242748.0
/artists/439172-scanners	0	0	0	0	0	0	0	0	0	0	Scanners	8959.0
/artists/522692-beautiful-girls	0	0	0	0	0	0	0	0	0	0	The Beautiful Girls	32285.0
/artists/74079-dilated-peoples	0	0	0	0	0	1	0	0	0	0	Dilated Peoples	57322.0
/artists/582057-henry-clay-people	0	0	0	0	0	0	0	0	0	0	Henry Clay People	10739.0
/artists/580899-cage-the-elephant	0	0	0	0	0	0	0	0	0	0	Cage the Elephant	337618.0
/artists/604431-iglu-and-hartly	0	0	0	0	0	0	0	0	0	0	Iglu & Hartly	21239.0
/artists/1038796-knife-party	0	0	0	0	0	0	0	0	0	0	Knife Party	170614.0
/artists/713331-sheepdogs	0	0	0	0	0	0	0	0	0	0	The Sheepdogs	20249.0
/artists/365711-manga	0	0	0	0	0	0	0	0	0	0	maNga	9346.0
/artists/609071-saint-motel	0	0	0	1	0	0	0	0	0	0	Saint Motel	26889.0
/artists/2431801-fitz-and-the-tantrums	0	0	0	1	0	0	0	0	0	1	Fitz & The Tantrums	156950.0
/artists/3886511-cee-lo-green	0	0	0	0	0	0	0	0	0	0	Cee Lo Green	359580.0
/artists/503870-shit-robot	0	0	0	0	0	0	0	0	0	0	Shit Robot	13664.0
/artists/2315151-wye-oak	0	0	0	0	0	0	0	0	0	0	Wye Oak	64586.0
/artists/4069036-amtrac	0	0	0	0	0	0	0	0	0	0	Amtrac	8864.0
/artists/3376301-clean-bandit	0	0	0	1	0	0	1	0	0	0	Clean Bandit	146046.0
/artists/1920466-lucy-rose	0	0	0	0	0	0	0	0	0	0	Lucy Rose	34256.0
/artists/692472-julian-casablancas	0	0	0	0	0	0	0	0	0	0	Julian Casablancas	101003.0
/artists/2313849-honeyhoney	0	0	0	0	0	0	0	0	0	0	HONEYHONEY	11797.0
/artists/414005-girl-talk	0	0	0	0	0	0	0	0	0	0	Girl Talk	128780.0
/artists/5592793-earl-sweatshirt	0	0	0	0	0	0	0	0	0	0	Earl Sweatshirt	97629.0
/artists/203791-features	0	0	0	0	0	0	0	0	0	0	The Features	36805.0
/artists/305125-bettye-lavette	0	0	0	0	0	0	0	0	0	0	Bettye LaVette	13487.0
/artists/255011-lewis-black	0	0	0	0	0	0	0	0	0	0	Lewis Black	10918.0
/artists/807313-jc-brooks-and-the-uptown-sound	0	0	0	0	0	0	0	0	0	0	JC Brooks & The Uptown Sound	10253.0
/artists/924586-body-language	0	0	0	0	0	0	0	0	0	0	Body Language	33562.0
/artists/1178720-pack-ad	0	0	0	0	0	0	0	0	0	0	The Pack A.D.	8903.0
/artists/126278-darondo	0	0	0	0	0	0	0	0	0	0	Darondo	9714.0
/artists/439914-mavericks	0	0	0	0	0	0	0	0	0	0	The Mavericks	25275.0
/artists/722206-blaudzun	0	0	0	0	0	0	0	0	0	0	Blaudzun	9152.0
/artists/1036102-turnpike-troubadours	0	0	0	0	0	0	0	0	0	0	Turnpike Troubadours	9868.0
/artists/444349-jack-savoretti	0	0	0	0	0	0	0	0	0	0	Jack Savoretti	13599.0
/artists/3679-constellations	0	0	0	0	0	0	0	0	0	0	The Constellations	14472.0
/artists/7447-eric-hutchinson	0	0	0	0	0	0	0	0	0	0	Eric Hutchinson	78380.0
/artists/2432936-edward-sharpe-and-the-magnetic-zeros	0	0	0	0	0	0	0	0	0	0	Edward Sharpe & The Magnetic Zeros	383787.0
/artists/468296-limp-bizkit	0	0	0	0	0	0	0	0	0	0	Limp Bizkit	268994.0
/artists/1845075-flux-pavilion	0	0	0	0	0	0	0	0	0	0	Flux Pavilion	200434.0
/artists/1169804-sam-roberts-band	0	0	0	0	0	0	0	0	0	0	Sam Roberts Band	8971.0
/artists/528689-jerry-lee-lewis	0	0	0	0	0	0	0	0	0	1	Jerry Lee Lewis	64376.0
/artists/11027-young-galaxy	0	0	0	0	0	0	0	0	0	0	Young Galaxy	22660.0
/artists/371111-fatboy-slim	0	0	0	0	0	0	0	0	0	0	Fatboy Slim	306612.0
/artists/219230-muse	0	0	0	0	0	0	0	0	0	0	Muse	900688.0
/artists/87388-black-crowes	0	0	0	0	0	0	0	0	0	0	The Black Crowes	138848.0
/artists/2505526-rubblebucket	0	0	0	0	1	0	0	0	0	0	Rubblebucket	10847.0
/artists/2333447-vv-brown	0	0	0	0	0	0	0	0	0	0	V.V. Brown	47069.0
/artists/556955-drake	0	0	0	1	0	0	1	1	0	0	Drake	1004674.0
/artists/320682-ra-ra-riot	0	0	0	0	0	0	0	0	0	0	Ra Ra Riot	118371.0
/artists/732074-angel-olsen	0	0	0	1	0	0	0	0	0	0	Angel Olsen	23628.0
/artists/45618-dj-sneak	0	0	0	0	0	0	0	0	0	0	DJ Sneak	8474.0
/artists/2388208-phantogram	0	0	0	0	1	0	0	0	0	0	Phantogram	189583.0
/artists/378626-michael-franti-and-spearhead	0	0	0	0	0	0	0	0	0	0	Michael Franti & Spearhead	127407.0
/artists/2479036-sunnery-james-and-ryan-marciano	0	0	0	0	0	0	0	0	0	0	Sunnery James & Ryan Marciano	8715.0
/artists/4931903-ghost-beach	0	0	0	0	0	0	0	0	0	0	Ghost Beach	16311.0
/artists/1980138-neil-young	0	0	0	0	0	0	0	0	0	0	Neil Young	349212.0
/artists/123919-kids-these-days	0	0	0	0	0	0	0	0	0	0	Kids These Days	8377.0
/artists/2367008-avi-buffalo	0	0	0	0	0	0	0	0	0	0	Avi Buffalo	31025.0
/artists/5453373-chris-malinchak	0	0	0	1	0	0	0	0	0	0	Chris Malinchak	45221.0
/artists/69617-sword	0	0	0	0	0	0	0	0	0	0	The Sword	30830.0
/artists/3972131-bernhoft	0	0	0	0	0	0	0	0	0	0	Bernhoft	15434.0
/artists/506841-big-head-todd-and-the-monsters	0	0	0	0	0	0	0	0	0	0	Big Head Todd & The Monsters	29067.0
/artists/136159-lenny-kravitz	0	0	0	0	0	0	0	0	0	0	Lenny Kravitz	321741.0
/artists/6227999-makj	0	1	0	0	0	0	0	0	0	0	MAKJ	14016.0
/artists/82317-jimmy-eat-world	0	0	0	0	0	0	0	0	0	0	Jimmy Eat World	328837.0
/artists/3471386-royal-teeth	0	0	1	0	0	0	0	0	0	0	Royal Teeth	14708.0
/artists/399570-archers-of-loaf	0	0	0	0	0	0	0	0	0	0	Archers of Loaf	12656.0
/artists/586155-beardyman	0	0	0	0	0	0	0	0	0	0	Beardyman	9573.0
/artists/3011016-how-to-dress-well	0	0	0	0	0	0	0	0	1	0	How to Dress Well	53486.0
/artists/1729573-everything-everything	0	0	0	0	0	0	0	0	0	0	Everything Everything	67522.0
/artists/7561184-tove-lo	1	0	0	0	0	0	0	0	0	0	Tove Lo	162687.0
/artists/247230-laurent-garnier	0	0	0	0	0	0	0	0	0	0	Laurent Garnier	24698.0
/artists/43988-minus-the-bear	0	0	0	0	0	0	0	0	0	0	Minus the Bear	85245.0
/artists/319682-tallest-man-on-earth	0	0	0	0	0	0	0	0	0	0	The Tallest Man On Earth	149657.0
/artists/3556066-lianne-la-havas	0	0	0	0	0	0	0	0	0	0	Lianne La Havas	63320.0
/artists/73743-gourds	0	0	0	0	0	0	0	0	0	0	The Gourds	15872.0
/artists/424118-gossip	0	0	0	0	0	0	0	0	0	0	Gossip	174754.0
/artists/3328251-how-to-destroy-angels	0	0	0	0	0	0	0	0	0	0	How to Destroy Angels	31731.0
/artists/198526-paul-van-dyk	0	0	0	0	0	0	0	0	0	0	Paul van Dyk	91940.0
/artists/1143607-crosses	0	0	0	0	0	0	0	0	0	0	††† (Crosses)	15276.0
/artists/272323-james	0	0	0	0	0	0	0	0	0	0	James	105334.0
/artists/3008926-vintage-trouble	0	0	0	0	1	0	0	0	0	0	Vintage Trouble	11034.0
/artists/538550-tribal-seeds	0	0	0	0	0	0	0	0	0	0	Tribal Seeds	25855.0
/artists/218274-benga	0	0	0	0	0	0	0	0	0	0	Benga	42044.0
/artists/5806534-preatures	0	0	0	0	0	0	0	0	0	0	The Preatures	23534.0
/artists/479466-queens-of-the-stone-age	0	0	0	0	0	0	0	0	0	0	Queens of the Stone Age	377989.0
/artists/1050976-vaccines	0	0	0	0	0	0	0	0	0	0	The Vaccines	187764.0
/artists/727846-gungor	0	0	0	0	0	0	0	0	0	0	Gungor	25080.0
/artists/2971456-george-fitzgerald	0	0	0	0	0	0	0	0	0	0	George Fitzgerald	12841.0
/artists/268425-beach-boys	0	0	0	0	0	0	0	0	0	0	The Beach Boys	410085.0
/artists/562649-jason-isbell	0	0	0	0	0	0	0	0	0	1	Jason Isbell	19977.0
/artists/2839231-die-antwoord	0	0	0	0	0	0	0	0	0	0	Die Antwoord	94733.0
/artists/374654-jakes	0	0	0	0	0	0	0	0	0	0	Jake's	11529.0
/artists/320325-juanes	0	0	0	0	0	0	0	0	0	0	Juanes	90520.0
/artists/1171416-dead-sara	0	0	0	0	0	0	0	0	0	0	Dead Sara	8014.0
/artists/7496449-colony-house	0	0	0	0	1	0	0	0	0	0	Colony House	7007.0
/artists/2395474-band-of-skulls	0	0	0	0	0	0	0	0	0	0	Band of Skulls	131674.0
/artists/1421389-royal-blood	1	0	0	1	0	1	1	1	0	0	Royal Blood	59930.0
/artists/3011281-graffiti6	0	0	0	0	0	0	0	0	0	0	Graffiti6	49200.0
/artists/199813-we-are-scientists	0	0	0	0	0	0	0	0	0	0	We Are Scientists	97447.0
/artists/460112-pelican	0	0	0	0	0	0	0	0	0	0	Pelican	19061.0
/artists/5352228-kesha	0	0	0	0	0	0	0	0	0	0	Ke$ha	683693.0
/artists/6775814-sylvan-esso	1	0	0	1	0	1	0	1	0	0	Sylvan Esso	41825.0
/artists/376603-minnesota	0	0	0	0	0	0	0	0	0	0	Minnesota	13172.0
/artists/7453-flaming-lips	0	0	0	0	0	0	0	0	0	0	The Flaming Lips	272471.0
/artists/236059-kills	0	0	0	0	0	0	0	0	0	0	The Kills	173065.0
/artists/862178-dirtyphonics	0	0	0	0	0	0	0	0	0	0	Dirtyphonics	17253.0
/artists/426716-dawn-landes	0	0	0	0	0	0	0	0	0	0	Dawn Landes	9713.0
/artists/1169312-jamey-johnson	0	0	0	0	0	0	0	0	0	0	Jamey Johnson	43585.0
/artists/1350103-bassjackers	0	0	0	0	0	0	0	0	0	0	Bassjackers	27668.0
/artists/503627-project-pat	0	0	0	0	0	0	0	0	0	1	Project Pat	21315.0
/artists/2382839-fever-ray	0	0	0	0	0	0	0	0	0	0	Fever Ray	86557.0
/artists/5183683-houndmouth	1	0	0	0	1	0	0	1	0	0	Houndmouth	17187.0
/artists/18282-reverend-horton-heat	0	0	0	1	0	0	0	0	0	0	Reverend Horton Heat	26265.0
/artists/893311-tjr	0	0	0	0	0	0	0	0	0	0	TJR	32820.0
/artists/182968-eminem	0	0	0	0	0	0	0	0	0	0	Eminem	1297818.0
/artists/2398752-keys-n-krates	0	0	0	1	1	0	0	0	0	0	Keys N Krates	30302.0
/artists/625335-coeur-de-pirate	0	0	0	0	0	0	0	0	0	0	Cœur de pirate	44450.0
/artists/145291-sleigh-bells	0	0	0	0	0	0	0	0	0	0	Sleigh Bells	176232.0
/artists/1075650-valerie-june	0	0	0	0	0	0	0	0	0	0	Valerie June	19008.0
/artists/152971-tiesto	0	0	0	0	0	0	0	0	0	0	Tiësto	369921.0
/artists/501602-asleep-at-the-wheel	0	0	0	0	0	0	0	1	0	0	Asleep At the Wheel	12158.0
/artists/8387873-dej-loaf	1	0	0	0	0	0	0	0	0	0	Dej Loaf	22850.0
/artists/4684853-lewis-watson	0	0	1	0	0	0	0	0	0	0	Lewis Watson	18623.0
/artists/6393889-freddie-gibbs-and-madlib	1	0	0	0	0	0	0	0	0	0	Freddie Gibbs & Madlib	8928.0
/artists/675362-rye-rye	0	0	0	0	0	0	0	0	0	0	Rye Rye	16792.0
/artists/356969-shad	0	0	0	0	0	0	0	0	0	0	Shad	15824.0
/artists/307496-cloud-cult	0	0	0	0	0	0	0	0	0	0	Cloud Cult	25204.0
/artists/3122646-childish-gambino	1	0	0	0	0	0	0	0	0	0	Childish Gambino	285292.0
/artists/937055-chuckie	0	0	0	0	0	0	0	0	0	0	Chuckie	52357.0
/artists/5003643-martin-garrix	0	0	0	0	0	0	0	0	0	0	Martin Garrix	153394.0
/artists/591654-deer-tick	0	0	0	0	0	0	0	0	0	0	Deer Tick	71138.0
/artists/4579873-vacationer	0	0	0	0	0	0	0	0	0	0	Vacationer	29403.0
/artists/273059-beach-house	0	0	0	0	0	0	0	0	0	0	Beach House	258021.0
/artists/172227-nada-surf	0	0	0	0	0	0	0	0	0	0	Nada Surf	102772.0
/artists/658329-real-estate	0	0	0	0	0	1	0	0	0	0	Real Estate	121048.0
/artists/430868-slightly-stoopid	0	0	0	0	0	0	0	0	0	0	Slightly Stoopid	139912.0
/artists/62038-harlem	0	0	0	0	0	0	0	0	0	0	Harlem	15343.0
/artists/501888-dan-deacon	0	0	0	0	0	0	0	0	0	0	Dan Deacon	42456.0
/artists/321136-loretta-lynn	0	0	0	0	0	0	0	0	0	0	Loretta Lynn	30104.0
/artists/176164-que	0	0	1	0	0	0	0	0	0	0	Que	11805.0
/artists/187575-css	0	0	0	0	0	0	0	0	0	0	CSS	97289.0
/artists/569454-ha-ha-tonka	0	0	0	0	0	0	0	0	0	0	Ha Ha Tonka	8655.0
/artists/529332-enemy	0	0	0	0	0	0	0	0	0	0	The Enemy	47631.0
/artists/461324-big-pink	0	0	1	0	0	0	0	0	0	0	The Big Pink	82890.0
/artists/2827981-lumineers	0	0	0	0	0	0	0	0	0	0	The Lumineers	454850.0
/artists/567624-chairlift	0	0	0	0	0	0	0	0	0	0	Chairlift	105793.0
/artists/465252-metric	0	0	0	0	0	0	0	0	0	0	Metric	299085.0
/artists/233013-clutch	0	0	0	0	0	0	0	0	0	0	Clutch	45934.0
/artists/2274326-charli-xcx	0	0	0	0	0	0	1	0	0	0	Charli XCX	151405.0
/artists/370878-kimya-dawson	0	0	0	0	0	0	0	0	0	0	Kimya Dawson	63945.0
/artists/342531-submarines	0	0	0	0	0	0	0	0	0	0	The Submarines	61702.0
/artists/138058-interpol	0	0	0	1	0	0	0	0	0	0	Interpol	289184.0
/artists/258866-mirah	0	0	0	0	0	0	0	0	0	0	Mirah	29951.0
/artists/3799926-alex-clare	0	0	0	0	0	0	0	0	0	0	Alex Clare	232784.0
/artists/3741146-beady-eye	0	0	0	0	0	0	0	0	0	0	Beady Eye	61372.0
/artists/200147-federico-aubele	0	0	0	0	0	0	0	0	0	0	Federico Aubele	22847.0
/artists/61968-willy-mason	0	0	0	0	0	0	0	0	0	0	Willy Mason	26142.0
/artists/2874581-active-child	0	0	0	0	0	0	0	0	0	0	Active Child	58835.0
/artists/4665213-polica	0	0	0	0	0	0	0	0	0	0	Poliça	64816.0
/artists/3133236-stromae	0	0	0	1	0	0	0	0	0	0	Stromae	138644.0
/artists/2437476-super-mash-bros	0	0	0	0	0	0	0	0	0	0	Super Mash Bros.	22313.0
/artists/532805-circa-survive	0	0	0	1	0	0	0	0	0	0	Circa Survive	65002.0
/artists/327732-fiona-apple	0	0	0	0	0	0	0	0	0	0	Fiona Apple	171808.0
/artists/236097-pos	0	0	0	0	0	0	0	0	0	0	P.O.S.	19977.0
/artists/59256-monarchy	0	0	0	0	0	0	0	0	0	0	Monarchy	17215.0
/artists/266175-lil-b	0	0	0	1	0	0	0	0	0	0	Lil B	23222.0
/artists/1406962-glass-animals	1	0	0	1	0	1	0	1	0	0	Glass Animals	66682.0
/artists/362309-tycho	1	0	0	1	0	0	0	0	0	0	Tycho	93621.0
/artists/506339-lotus	0	0	0	0	0	0	0	0	0	0	Lotus	22877.0
/artists/362713-magnetic-fields	0	0	0	0	0	0	0	0	0	0	The Magnetic Fields	69228.0
/artists/57419-wire	0	0	0	0	0	0	0	0	0	0	Wire	36386.0
/artists/560672-esperanza-spalding	0	0	0	0	0	0	0	0	0	0	Esperanza Spalding	34945.0
/artists/594931-puscifer	0	0	0	0	0	0	0	0	0	0	Puscifer	45390.0
/artists/5960429-dog-blood	0	0	0	0	0	0	0	0	0	0	Dog Blood	9505.0
/artists/376657-dandy-warhols	0	0	0	0	0	0	0	0	0	1	The Dandy Warhols	153040.0
/artists/547556-diplo	0	0	0	0	0	0	0	0	0	0	Diplo	172722.0
/artists/1167694-shakey-graves	1	0	0	0	0	1	0	1	0	0	Shakey Graves	27067.0
/artists/489678-pink-mountaintops	0	0	0	0	0	0	0	0	0	0	Pink Mountaintops	11155.0
/artists/1163592-thao	0	0	0	0	0	0	0	0	0	0	Thao	14024.0
/artists/3120231-foster-the-people	0	0	0	0	1	0	0	0	0	1	Foster the People	723406.0
/artists/6203924-haerts	0	0	0	1	0	0	0	0	0	0	HAERTS	25624.0
/artists/567175-funkagenda	0	0	0	0	0	0	0	0	0	0	Funkagenda	13733.0
/artists/5120858-giraffage	0	0	0	0	0	0	0	0	1	0	Giraffage	22205.0
/artists/135528-sparks	0	0	0	0	0	0	0	0	0	0	Sparks	30762.0
/artists/3447261-eagulls	0	0	0	1	0	0	0	0	0	0	Eagulls	8122.0
/artists/654057-aer	0	0	0	0	0	0	0	0	0	1	AER	35348.0
/artists/2785766-jamie-xx	1	0	0	1	0	0	0	0	0	0	Jamie xx	80638.0
/artists/480448-chevelle	0	0	0	0	0	0	0	0	0	0	Chevelle	145194.0
/artists/528367-black-mountain	0	0	0	0	0	0	0	0	0	0	Black Mountain	31917.0
/artists/567464-steve-aoki	0	0	0	0	0	0	0	0	0	0	Steve Aoki	179141.0
/artists/424921-melissa-etheridge	0	0	0	0	0	0	0	0	0	0	Melissa Etheridge	61113.0
/artists/291304-randy-newman	0	0	0	0	0	0	0	0	0	0	Randy Newman	82275.0
/artists/4375848-3ballmty	0	0	0	0	0	0	0	0	0	0	3BallMTY	11047.0
/artists/3735966-yellow-claw	0	1	0	1	0	0	0	0	0	0	Yellow Claw	29664.0
/artists/1447663-yuck	0	0	0	0	0	0	0	0	0	0	Yuck	56125.0
/artists/108359-black-keys	0	0	0	0	0	0	1	0	0	0	The Black Keys	833261.0
/artists/355080-xv	0	0	0	0	0	0	0	0	0	0	XV	23643.0
/artists/297809-pixies	0	0	0	0	0	0	0	0	0	0	Pixies	385194.0
/artists/4469688-foxygen	0	0	0	0	0	0	0	0	0	0	Foxygen	48128.0
/artists/973671-kode9	0	0	0	0	0	0	0	0	0	0	Kode9	10459.0
/artists/520117-arctic-monkeys	0	0	0	0	0	0	0	0	0	0	Arctic Monkeys	762179.0
/artists/70768-bad-religion	0	0	0	1	0	0	0	0	0	0	Bad Religion	129489.0
/artists/592351-voxhaul-broadcast	0	0	0	0	0	0	0	0	0	0	Voxhaul Broadcast	10981.0
/artists/3006321-gzagenius	0	0	0	0	0	0	0	0	0	0	GZA/Genius	25838.0
/artists/292122-little-barrie	0	0	0	0	0	0	0	0	0	0	Little Barrie	8563.0
/artists/1536277-duck-sauce	0	0	0	0	0	0	0	0	0	0	Duck Sauce	168238.0
/artists/385292-yo-gotti	0	0	0	0	0	0	0	0	0	0	Yo Gotti	84217.0
/artists/376567-people-under-the-stairs	0	0	0	0	0	0	1	0	0	0	People Under the Stairs	46007.0
/artists/94437-patti-smith	0	0	0	0	0	0	0	0	0	0	Patti Smith	101052.0
/artists/259924-gregg-allman	0	0	0	0	0	0	0	0	0	0	Gregg Allman	21789.0
/artists/623623-adventure-club	0	0	0	0	1	0	0	0	0	0	Adventure Club	74660.0
/artists/273171-dodos	0	0	1	0	0	0	0	0	0	0	The Dodos	80538.0
/artists/222092-flunk	0	0	0	0	0	0	0	0	0	0	Flunk	22712.0
/artists/489208-billy-bragg	0	0	0	0	0	0	0	0	0	0	Billy Bragg	53665.0
/artists/79869-steve-winwood	0	0	0	0	0	0	0	0	0	0	Steve Winwood	69977.0
/artists/419152-royksopp	0	1	0	0	0	0	0	0	0	0	Röyksopp	230706.0
/artists/384599-salem	0	0	0	0	0	0	0	0	0	0	Salem	19606.0
